Record_Tag,Receiver,Vendor,Sender,Name,Location,Reporting_Date,ReqDelivery_Dat,Beginning_PO_Number,Ending_PO_Number,Sequence,Line_Number,Item_Cod,CODE-QA,CODE-QW,CODE-QP,CODE-QD,CODE-QO,CODE-QC,CODE-QX,CODE-OQ,OTHER,UOM,Price,Date_Process
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,271,207,1248,,7,102,,246,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,345,151,990,,3,81,,185,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,273,119,720,,0,39,,118,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,80,162,900,,1,84,,184,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,271,149,1260,,0,76,,175,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,199,131,720,,1,65,,155,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,10,92,720,,1,45,,107,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,69,99,720,,0,63,,124,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,29,57,360,,0,38,,65,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,56,103,720,,2,56,,119,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,72,75,540,,0,38,,86,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,120,65,360,,0,38,,85,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,91,79,432,,0,34,,88,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,78,63,432,,0,32,,69,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,6.00111E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,203,90,864,,0,46,,98,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,205,144,768,,0,98,,162,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,527,304,1920,,5,185,,350,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,90,47,240,,0,26,,54,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,197,124,765,,0,99,,153,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,176,123,720,,2,89,,148,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,415,210,1248,,1,125,,240,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,313,95,480,,0,70,,115,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,460,331,1920,,2,170,,379,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,268,139,960,,0,88,,172,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,100,48,240,,0,35,,62,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00111E+13,145,55,480,,0,49,,85,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,108,28,230,,0,11,,26,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,68,29,270,,0,21,,39,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,162,61,640,,0,39,,76,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,115,50,530,,0,30,,57,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,63,18,130,,0,12,,22,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,107,42,290,,2,39,,63,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,175,87,590,,0,59,,111,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,129,51,200,,5,24,,62,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,183,68,310,,0,31,,72,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,22,28,220,,3,20,,40,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,29,28,130,,0,16,,33,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,60,25,133,,0,19,,37,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,0,0,360,,105,55,,125,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,47,11,200,,0,8,,13,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,0,0,353,,99,42,,105,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,156,81,520,,0,56,,109,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,56,66,320,,1,45,,85,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,94,33,180,,0,19,,33,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,259,84,360,,0,38,,93,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,233,78,360,,3,48,,95,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,50,65,480,,0,50,,81,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,77,65,330,,3,59,,91,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,61,48,230,,3,26,,55,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,2.00714E+13,74,31,190,,0,24,,35,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,18,50,310,,0,28,,58,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,5,61,350,,0,42,,76,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,2.00714E+13,179,62,470,,0,21,,70,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,2.00714E+13,127,32,290,,0,20,,33,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,74,104,820,,0,64,,120,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,166,59,360,,0,38,,71,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,177,43,250,,1,19,,43,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,431,156,1040,,0,108,,195,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,3.07686E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,3.07686E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,6.07686E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,2.07686E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,3.07686E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,3.07686E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,6.07686E+13,20,13,41,,3,11,,15,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,6.07686E+13,20,7,11,,0,4,,5,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,6.07686E+13,7,5,7,,0,2,,5,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,6.07686E+13,11,14,40,,0,6,,8,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,6.07686E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,6.07686E+13,18,3,21,,0,5,,5,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,6.07686E+13,12,7,24,,0,6,,8,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,6.07686E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,6.07686E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,6.07686E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,2.07686E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,7.68574E+11,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.17324E+11,20210827,,,,,,7.68574E+11,0,0,0,,0,0,,,,CA,,20210827
Record_Tag,Receiver,Vendor,Sender,Name,Location,Reporting_Date,ReqDelivery_Dat,Beginning_PO_Number,Ending_PO_Number,Sequence,Line_Number,Item_Cod,CODE-QA,CODE-QW,CODE-QP,CODE-QD,CODE-QO,CODE-QC,CODE-QX,CODE-OQ,OTHER,UOM,Price,Date_Process
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,125,65,495,,0,5,,65,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,128,69,460,,0,5,,69,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,71,15,160,,0,6,,15,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,65,21,150,,0,4,,21,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,58,16,150,,0,2,,16,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,22,88,1344,,0,22,,154,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,98,71,630,,0,11,,71,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,125,58,420,,0,9,,58,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,364,145,1170,,0,20,,145,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,349,120,1170,,0,12,,120,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,237,112,810,,2,11,,114,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,149,52,360,,1,11,,53,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,217,159,1080,,0,15,,159,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,218,43,360,,0,9,,43,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,165,63,540,,0,11,,63,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,83,64,450,,0,8,,64,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,21,50,432,,0,4,,50,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,86,52,360,,0,4,,52,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,95,49,384,,0,2,,49,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,105,83,480,,0,9,,83,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,214,137,1056,,0,14,,137,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,536,322,2496,,1,36,,311,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,136,158,288,,0,6,,13,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,186,135,1170,,6,11,,141,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,188,135,1170,,0,22,,135,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,387,229,2016,,0,35,,229,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,179,60,576,,0,7,,60,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,321,259,2040,,0,38,,259,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,258,122,1020,,0,13,,122,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,115,37,288,,0,4,,37,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00111E+13,182,67,576,,0,10,,67,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,142,19,270,,0,6,,19,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,136,36,270,,0,3,,36,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,296,64,550,,0,2,,64,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,113,55,540,,0,9,,55,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,80,13,90,,0,3,,13,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,74,29,230,,0,4,,29,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,310,76,710,,8,17,,84,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,4,83,560,,0,4,,19,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,216,28,330,,6,8,,34,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,185,15,220,,0,4,,15,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,44,26,140,,0,3,,26,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,65,19,160,,0,4,,19,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,8,0,430,,0,6,,69,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,1,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,1,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,5,0,110,,0,5,,20,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,2,0,180,,0,2,,62,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,181,87,660,,0,14,,87,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,2.00714E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,3,0,400,,0,3,,54,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,52,18,240,,0,4,,18,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,107,77,540,,0,7,,77,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,275,94,700,,0,15,,94,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,15,56,500,,0,6,,74,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,46,62,350,,1,4,,63,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,88,34,300,,0,7,,34,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,2.00714E+13,62,18,170,,0,3,,18,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,27,38,280,,0,4,,38,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,104,35,260,,0,4,,35,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,55,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,2.00714E+13,167,90,810,,0,11,,90,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,2.00714E+13,271,42,240,,0,2,,42,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,129,72,630,,3,12,,75,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,12,25,200,,0,2,,42,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,249,67,420,,0,7,,67,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,144,34,320,,0,8,,34,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,540,193,1510,,0,24,,193,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,,,CA,,20210827
852,DOLEDFV,,5137624388,KROGER,2.19684E+11,20210827,,,,,,1.00714E+13,0,0,0,,0,0,,,,CA,,20210827
