Record_Tag,Receiver,Vendor,Sender,Name,Location,Reporting_Date,ReqDelivery_Dat,Beginning_PO_Number,Ending_PO_Number,Sequence,Line_Number,Item_Cod,CODE-QA,CODE-QW,CODE-QP,CODE-QD,CODE-QO,CODE-QC,CODE-QX,CODE-OQ,OTHER,UOM,Price,Date_Process
852,DOLEDFV,,5137624388,KROGER,1465226281603,20210829,,92353,92402,,,20071430009769,4,29,160,,0,0,,29,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,1465226281603,20210829,,92353,92402,,,10071430010089,5,67,190,,0,0,,66,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,1465226281603,20210829,,92353,92402,,,10071430010379,19,48,220,,0,0,,48,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,1465226281603,20210829,,92353,92402,,,20071430010659,22,84,380,,0,0,,82,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,1465226281603,20210829,,92353,92402,,,20071430010666,50,50,170,,0,0,,50,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,1465226281603,20210829,,92353,92402,,,10071430010706,0,50,750,,110,0,,158,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,1465226281603,20210829,,92353,92402,,,10071430010737,35,71,350,,0,0,,70,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,1465226281603,20210829,,92353,92402,,,10071430017019,17,40,270,,0,0,,39,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,1465226281603,20210829,,92353,92402,,,10071430017026,298,147,870,,0,0,,146,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,1465226281603,20210829,,92353,92402,,,10071430017408,0,0,0,,0,0,,66,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,1465226281603,20210829,,92353,92402,,,10071430017460,0,0,0,,0,0,,,,CA,,20210829
Record_Tag,Receiver,Vendor,Sender,Name,Location,Reporting_Date,ReqDelivery_Dat,Beginning_PO_Number,Ending_PO_Number,Sequence,Line_Number,Item_Cod,CODE-QA,CODE-QW,CODE-QP,CODE-QD,CODE-QO,CODE-QC,CODE-QX,CODE-OQ,OTHER,UOM,Price,Date_Process
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430000295,91,11,130,,0,2,,11,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430000318,80,31,180,,0,2,,31,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430000349,97,39,310,,0,2,,39,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430000356,111,34,250,,0,1,,34,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430000806,26,4,130,,0,0,,4,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430000837,98,46,250,,0,2,,46,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430000844,91,83,470,,0,3,,83,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430000851,0,0,0,,0,0,,,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430000882,78,54,70,,0,1,,21,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430000899,152,29,170,,0,1,,29,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430000912,98,22,90,,0,2,,22,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430000936,41,19,70,,0,1,,19,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430000943,70,22,90,,0,1,,10,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430000998,0,0,0,,0,0,,,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430001001,0,0,0,,0,0,,,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430001018,0,0,0,,0,0,,,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430001483,0,0,170,,0,2,,52,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430001643,0,0,0,,0,0,,44,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430001650,0,0,0,,0,0,,42,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430001667,0,0,30,,0,1,,10,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430001681,0,0,76,,0,3,,51,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430008062,173,75,350,,0,2,,75,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430009106,9,36,240,,0,3,,36,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430009250,72,31,200,,0,1,,31,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430009335,22,48,213,,0,2,,48,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430009519,0,0,330,,0,1,,54,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430009564,76,33,150,,0,0,,33,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430009649,74,42,290,,0,2,,42,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430009748,150,40,200,,0,0,,40,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,20071430009769,15,21,110,,0,1,,21,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430010089,68,21,90,,0,1,,21,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430010362,38,14,80,,0,0,,14,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430010379,96,26,100,,0,3,,26,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430010539,0,0,0,,0,0,,6,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,20071430010659,124,46,290,,0,5,,46,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,20071430010666,108,32,490,,0,1,,32,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430010706,50,80,360,,0,1,,80,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430010720,0,0,80,,0,0,,27,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430010737,109,28,200,,0,1,,28,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430017019,66,26,170,,0,2,,26,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430017026,198,111,580,,0,2,,111,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430017408,0,0,0,,0,0,,,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430017422,0,0,0,,0,0,,,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092301,20210829,,76865,76889,,,10071430017460,0,0,0,,0,0,,,,CA,,20210829
Record_Tag,Receiver,Vendor,Sender,Name,Location,Reporting_Date,ReqDelivery_Dat,Beginning_PO_Number,Ending_PO_Number,Sequence,Line_Number,Item_Cod,CODE-QA,CODE-QW,CODE-QP,CODE-QD,CODE-QO,CODE-QC,CODE-QX,CODE-OQ,OTHER,UOM,Price,Date_Process
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110008760,229,107,156,,4,49,,104,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,30011110018121,0,0,0,,0,0,,,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110018127,330,176,336,,14,74,,160,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110018134,155,98,144,,1,37,,93,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110018141,219,109,156,,1,45,,107,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110018165,306,169,252,,0,54,,150,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110018189,253,170,204,,0,57,,145,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110018592,31,12,24,,0,4,,11,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110018851,105,46,72,,0,21,,50,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110018868,268,118,180,,0,42,,112,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110018905,113,28,48,,0,13,,31,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110019087,87,26,60,,3,10,,28,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110019216,310,128,216,,0,42,,115,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110019223,29,3,12,,0,1,,1,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110024746,63,87,180,,0,34,,77,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110061062,207,109,330,,0,33,,95,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110181548,124,56,72,,0,31,,67,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110181555,114,60,108,,1,18,,53,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110181562,55,10,48,,0,6,,11,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110181579,91,35,60,,0,11,,29,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110221480,131,54,150,,0,19,,53,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110221497,93,24,130,,0,8,,21,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110221503,184,69,0,,0,12,,30,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110222449,0,0,0,,0,0,,,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110222456,0,0,0,,0,0,,,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110910353,273,300,672,,2,86,,279,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110910360,483,215,450,,5,75,,212,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110910377,332,164,360,,1,44,,153,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110910384,0,224,630,,16,68,,239,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110910407,414,202,720,,16,64,,212,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110910414,205,181,360,,0,57,,181,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110910421,175,161,360,,3,64,,168,,CA,,20210829
852,DOLEDFV,,5137624388,KROGER,0217324092401,20210829,,37003,37027,,,10011110910445,136,189,360,,12,44,,184,,CA,,20210829
